model,landscape,replicate,train_regime,cv_fold,test_data,pearson_r,r2,mse_loss,train_epochs
transformer,k1,r2,M0-M6,0,M4,0.984096181,0.961471044,0.000945489,
transformer,k1,r2,M0-M6,0,M5,0.982544,0.96208696,0.00081289,
transformer,k1,r2,M0-M6,0,M6,0.981412804,0.96002452,0.00071182,
transformer,k1,r4,M0-M1,0,train,-0.107840555,-0.164355166,0.01910546,15
transformer,k1,r4,M0-M1,0,M1,0.49098243,0.219631198,0.013599105,
transformer,k1,r4,M0-M1,0,M2,0.206957829,-0.450015698,0.021519516,
transformer,k1,r4,M0-M1,0,M3,0.051913956,-1.299528384,0.051278204,
transformer,k1,r4,M0-M1,0,M4,0.065829265,-2.172853728,0.067978792,
transformer,k1,r4,M0-M1,0,M5,0.042852135,-3.381132301,0.094469562,
transformer,k1,r4,M0-M1,0,M6,0.079662596,-3.629977084,0.110337328,
transformer,k1,r4,M0-M2,0,train,0.856073673,0.726624381,0.006391728,50
transformer,k1,r4,M0-M2,0,M1,0.949723119,0.861882332,0.002406909,
transformer,k1,r4,M0-M2,0,M2,0.825458907,0.670026406,0.0048971,
transformer,k1,r4,M0-M2,0,M3,0.647888627,0.353450661,0.014417691,
transformer,k1,r4,M0-M2,0,M4,0.424416131,-0.029609101,0.022059506,
transformer,k1,r4,M0-M2,0,M5,0.159742843,-0.407237755,0.030325881,
transformer,k1,r4,M0-M2,0,M6,-0.003498412,-0.380544859,0.03283152,
transformer,k1,r4,M0-M3,0,train,0.938412079,0.880172135,0.002728173,56
transformer,k1,r4,M0-M3,0,M1,0.969100663,0.876838552,0.002146274,
transformer,k1,r4,M0-M3,0,M2,0.930071177,0.855197439,0.002148998,
transformer,k1,r4,M0-M3,0,M3,0.918501671,0.843012902,0.003500725,
transformer,k1,r4,M0-M3,0,M4,0.805452598,0.633192118,0.007858905,
transformer,k1,r4,M0-M3,0,M5,0.595277119,0.229218803,0.016592097,
transformer,k1,r4,M0-M3,0,M6,0.286620054,-0.358544367,0.031999549,
transformer,k1,r4,M0-M4,0,train,0.983095496,0.964510302,0.000771393,65
transformer,k1,r4,M0-M4,0,M1,0.995069846,0.965453097,0.000602032,
transformer,k1,r4,M0-M4,0,M2,0.983299329,0.95788763,0.000624985,
transformer,k1,r4,M0-M4,0,M3,0.982783817,0.959680651,0.000899099,
transformer,k1,r4,M0-M4,0,M4,0.980085569,0.959792285,0.000861455,
transformer,k1,r4,M0-M4,0,M5,0.955489995,0.899270773,0.002158653,
transformer,k1,r4,M0-M4,0,M6,0.8776596,0.663313555,0.007939463,
transformer,k1,r4,M0-M5,0,train,0.984466275,0.968362617,0.000691189,55
transformer,k1,r4,M0-M5,0,M1,0.997378767,0.992736888,0.000126571,
transformer,k1,r4,M0-M5,0,M2,0.982634335,0.964508633,0.000526723,
transformer,k1,r4,M0-M5,0,M3,0.989607649,0.979058618,0.000466981,
transformer,k1,r4,M0-M5,0,M4,0.984448406,0.968686808,0.000670889,
transformer,k1,r4,M0-M5,0,M5,0.981516115,0.962011723,0.000821718,
transformer,k1,r4,M0-M5,0,M6,0.974654129,0.939899877,0.00143701,
transformer,k1,r4,M0-M6,0,train,0.991384591,0.979608353,0.000472463,35
transformer,k1,r4,M0-M6,0,M1,0.999337809,0.987515226,0.000217566,
transformer,k1,r4,M0-M6,0,M2,0.992025145,0.983612669,0.000243202,
transformer,k1,r4,M0-M6,0,M3,0.992217375,0.982661466,0.00038664,
transformer,k1,r4,M0-M6,0,M4,0.991593546,0.98013251,0.000425663,
transformer,k1,r4,M0-M6,0,M5,0.990623616,0.977718552,0.000478751,
transformer,k1,r4,M0-M6,0,M6,0.989913184,0.976184722,0.000564289,
transformer,k1,r0,M0-M1,0,train,-0.14644435,-0.395948795,0.013421181,25
transformer,k1,r0,M0-M1,0,M1,0.3065012,-0.822652388,0.02299675,
transformer,k1,r0,M0-M1,0,M2,-0.014391672,-1.633441341,0.050549172,
transformer,k1,r0,M0-M1,0,M3,0.037337727,-2.362486057,0.059621241,
transformer,k1,r0,M0-M1,0,M4,0.02538498,-3.472270258,0.083855145,
transformer,k1,r0,M0-M1,0,M5,0.021873927,-4.323888376,0.10295967,
transformer,k1,r0,M0-M1,0,M6,0.032997142,-4.551997127,0.109400757,
transformer,k1,r0,M0-M2,0,train,0.861297334,0.729567188,0.004147429,54
transformer,k1,r0,M0-M2,0,M1,0.941883364,0.836248739,0.00206608,
transformer,k1,r0,M0-M2,0,M2,0.780622141,0.562592355,0.008396083,
transformer,k1,r0,M0-M2,0,M3,0.657030534,0.317310772,0.012104966,
transformer,k1,r0,M0-M2,0,M4,0.474436007,-0.077120199,0.020196021,
transformer,k1,r0,M0-M2,0,M5,0.298158273,-0.387661466,0.026827798,
transformer,k1,r0,M0-M2,0,M6,0.142012901,-0.458471752,0.028418341,
transformer,k1,r0,M0-M3,0,train,0.892206159,0.786599925,0.004380457,32
transformer,k1,r0,M0-M3,0,M1,0.948023753,0.888366922,0.001408496,
transformer,k1,r0,M0-M3,0,M2,0.93912389,0.877498719,0.002351424,
transformer,k1,r0,M0-M3,0,M3,0.846300668,0.699760285,0.00532364,
transformer,k1,r0,M0-M3,0,M4,0.718856424,0.48467605,0.009662332,
transformer,k1,r0,M0-M3,0,M5,0.506655719,0.167424202,0.016121435,
transformer,k1,r0,M0-M3,0,M6,0.237930818,-0.211189119,0.023849042,
transformer,k1,r0,M0-M4,0,train,0.972670131,0.945018847,0.001082733,46
transformer,k1,r0,M0-M4,0,M1,0.980760647,0.939071381,0.000768748,
transformer,k1,r0,M0-M4,0,M2,0.977966869,0.944276541,0.001069617,
transformer,k1,r0,M0-M4,0,M3,0.973333581,0.94496136,0.000975907,
transformer,k1,r0,M0-M4,0,M4,0.966608261,0.934120947,0.001235233,
transformer,k1,r0,M0-M4,0,M5,0.945425904,0.893234161,0.002069801,
transformer,k1,r0,M0-M4,0,M6,0.894797943,0.800180309,0.003939963,
transformer,k1,r0,M0-M5,0,train,0.984006809,0.968144406,0.000637107,47
transformer,k1,r0,M0-M5,0,M1,0.99714207,0.886293304,0.001434659,
transformer,k1,r0,M0-M5,0,M2,0.985250217,0.967344204,0.000626831,
transformer,k1,r0,M0-M5,0,M3,0.984259363,0.967014502,0.000584876,
transformer,k1,r0,M0-M5,0,M4,0.986074327,0.972031157,0.000524416,
transformer,k1,r0,M0-M5,0,M5,0.980781333,0.961746542,0.000740873,
transformer,k1,r0,M0-M5,0,M6,0.964440743,0.929926432,0.001379154,
transformer,k1,r0,M0-M6,0,train,0.980866083,0.959695798,0.000804642,24
transformer,k1,r0,M0-M6,0,M1,0.98239177,0.963739954,0.0004575,
transformer,k1,r0,M0-M6,0,M2,0.98731513,0.968345177,0.000607617,
transformer,k1,r0,M0-M6,0,M3,0.982785211,0.962802313,0.000659563,
transformer,k1,r0,M0-M6,0,M4,0.98250747,0.961308449,0.000725467,
transformer,k1,r0,M0-M6,0,M5,0.979415266,0.956491005,0.000839578,
transformer,k1,r0,M0-M6,0,M6,0.978861315,0.956633989,0.000844407,
transformer,k1,r7,M0-M1,0,train,0.019512945,-0.28289287,0.013516231,22
transformer,k1,r7,M0-M1,0,M1,0.636297772,-2.409960501,0.0305577,
transformer,k1,r7,M0-M1,0,M2,0.129513947,-0.74989332,0.032799367,
transformer,k1,r7,M0-M1,0,M3,0.086232808,-1.247815778,0.046979111,
transformer,k1,r7,M0-M1,0,M4,0.032189755,-1.868765996,0.065468982,
transformer,k1,r7,M0-M1,0,M5,-0.016035695,-2.373673833,0.082107127,
transformer,k1,r7,M0-M1,0,M6,-0.008597627,-3.04116348,0.097812187,
transformer,k1,r7,M0-M2,0,train,0.899166495,0.805807886,0.002917996,71
transformer,k1,r7,M0-M2,0,M1,0.994129004,0.858797151,0.001265362,
transformer,k1,r7,M0-M2,0,M2,0.877479479,0.743976104,0.00479882,
transformer,k1,r7,M0-M2,0,M3,0.785126667,0.566620309,0.009057589,
transformer,k1,r7,M0-M2,0,M4,0.634620293,0.215691584,0.017898938,
transformer,k1,r7,M0-M2,0,M5,0.42669167,-0.230608118,0.029874571,
transformer,k1,r7,M0-M2,0,M6,0.156700737,-0.853853919,0.045098664,
transformer,k1,r7,M0-M3,0,train,0.954259436,0.908234245,0.001751962,72
transformer,k1,r7,M0-M3,0,M1,0.944055561,0.882471799,0.001053206,
transformer,k1,r7,M0-M3,0,M2,0.95690046,0.914569373,0.001601281,
transformer,k1,r7,M0-M3,0,M3,0.932630806,0.865627176,0.002808378,
transformer,k1,r7,M0-M3,0,M4,0.89162724,0.761995821,0.005431565,
transformer,k1,r7,M0-M3,0,M5,0.772781038,0.496296344,0.012234656,
transformer,k1,r7,M0-M3,0,M6,0.463490091,-0.084346628,0.026410392,
transformer,k1,r7,M0-M4,0,train,0.977138337,0.951870408,0.001071468,51
transformer,k1,r7,M0-M4,0,M1,0.996008989,0.983268261,0.000149938,
transformer,k1,r7,M0-M4,0,M2,0.984667508,0.959952148,0.000750643,
transformer,k1,r7,M0-M4,0,M3,0.975479747,0.934707164,0.001364613,
transformer,k1,r7,M0-M4,0,M4,0.971830686,0.943466453,0.001290169,
transformer,k1,r7,M0-M4,0,M5,0.941521171,0.875339151,0.003026436,
transformer,k1,r7,M0-M4,0,M6,0.843750801,0.642861124,0.008680085,
transformer,k1,r7,M0-M5,0,train,0.987079163,0.974256247,0.000625293,39
transformer,k1,r7,M0-M5,0,M1,0.992039711,0.970147241,0.00026752,
transformer,k1,r7,M0-M5,0,M2,0.99393335,0.985572256,0.000270428,
transformer,k1,r7,M0-M5,0,M3,0.989065033,0.975493894,0.000512175,
transformer,k1,r7,M0-M5,0,M4,0.988167051,0.975458101,0.000560078,
transformer,k1,r7,M0-M5,0,M5,0.985535966,0.9711707,0.000699461,
transformer,k1,r7,M0-M5,0,M6,0.976600576,0.943363565,0.001365043,
transformer,k1,r7,M0-M6,0,train,0.988688166,0.976430895,0.000568591,35
transformer,k1,r7,M0-M6,0,M1,0.983766098,0.931064305,0.000617754,
transformer,k1,r7,M0-M6,0,M2,0.98514753,0.968852036,0.000583826,
transformer,k1,r7,M0-M6,0,M3,0.985492979,0.968683425,0.000654513,
transformer,k1,r7,M0-M6,0,M4,0.985694472,0.969519537,0.000695604,
transformer,k1,r7,M0-M6,0,M5,0.988182627,0.97501893,0.000608781,
transformer,k1,r7,M0-M6,0,M6,0.989864891,0.979467881,0.000501189,
transformer,k2,r2,M0-M1,0,train,0.427172456,0.13295548,0.011137703,31
transformer,k2,r2,M0-M1,0,M1,-0.803141918,-0.684526574,0.010041097,
transformer,k2,r2,M0-M1,0,M2,0.264707259,-0.480111756,0.019323079,
transformer,k2,r2,M0-M1,0,M3,0.09191782,-0.874672248,0.031019267,
transformer,k2,r2,M0-M1,0,M4,-3.76E-05,-1.183413497,0.037724182,
transformer,k2,r2,M0-M1,0,M5,-0.060473017,-1.421285506,0.043539507,
transformer,k2,r2,M0-M1,0,M6,-0.122524488,-1.4488652,0.047048444,
transformer,k2,r2,M0-M2,0,train,0.57166235,0.31089878,0.012433861,29
transformer,k2,r2,M0-M2,0,M1,0.479857021,0.135257103,0.005154545,
transformer,k2,r2,M0-M2,0,M2,0.290717773,-0.009754731,0.013182499,
transformer,k2,r2,M0-M2,0,M3,0.324165335,0.031623065,0.016023252,
transformer,k2,r2,M0-M2,0,M4,0.120599544,-0.195487614,0.020655178,
transformer,k2,r2,M0-M2,0,M5,0.000270162,-0.351370464,0.024320493,
transformer,k2,r2,M0-M2,0,M6,-0.084345307,-0.433162051,0.02729243,
transformer,k2,r2,M0-M3,0,train,0.900569283,0.805593146,0.003925798,61
transformer,k2,r2,M0-M3,0,M1,-0.2621878,-0.651690965,0.009845372,
transformer,k2,r2,M0-M3,0,M2,0.870522502,0.741652939,0.003372759,
transformer,k2,r2,M0-M3,0,M3,0.788686516,0.621449664,0.006263684,
transformer,k2,r2,M0-M3,0,M4,0.615519383,0.35206256,0.011194815,
transformer,k2,r2,M0-M3,0,M5,0.255787925,-0.156567469,0.020842753,
transformer,k2,r2,M0-M3,0,M6,-0.073579179,-0.562049739,0.029545484,
transformer,k2,r2,M0-M4,0,train,0.961008986,0.921720806,0.001460526,95
transformer,k2,r2,M0-M4,0,M1,0.712944192,0.440318853,0.003336138,
transformer,k2,r2,M0-M4,0,M2,0.959210743,0.91813662,0.001068739,
transformer,k2,r2,M0-M4,0,M3,0.959068017,0.919184653,0.001337211,
transformer,k2,r2,M0-M4,0,M4,0.926404676,0.856329871,0.002482278,
transformer,k2,r2,M0-M4,0,M5,0.829000223,0.67866558,0.005789603,
transformer,k2,r2,M0-M4,0,M6,0.504871809,0.199478468,0.015175337,
transformer,k2,r2,M0-M5,0,train,0.96497183,0.92734198,0.001326073,68
transformer,k2,r2,M0-M5,0,M1,0.976125078,0.94931569,0.000302118,
transformer,k2,r2,M0-M5,0,M2,0.9631731,0.926692092,0.000957046,
transformer,k2,r2,M0-M5,0,M3,0.965727074,0.931561079,0.001132425,
transformer,k2,r2,M0-M5,0,M4,0.96286452,0.92363863,0.001319343,
transformer,k2,r2,M0-M5,0,M5,0.948165812,0.895954794,0.001865028,
transformer,k2,r2,M0-M5,0,M6,0.910664721,0.82591771,0.003308428,
transformer,k2,r2,M0-M6,0,train,0.976279674,0.939842677,0.001089258,80
transformer,k2,r2,M0-M6,0,M1,0.973849795,0.438224452,0.003348622,
transformer,k2,r2,M0-M6,0,M2,0.958068672,0.887746868,0.001465481,
transformer,k2,r2,M0-M6,0,M3,0.968046668,0.899547164,0.001662143,
transformer,k2,r2,M0-M6,0,M4,0.971321167,0.924052946,0.001312184,
transformer,k2,r2,M0-M6,0,M5,0.973492305,0.937246746,0.001129465,
transformer,k2,r2,M0-M6,0,M6,0.97539411,0.946412658,0.001011744,
transformer,k2,r4,M0-M1,0,train,0.302895682,0.02869802,0.011670899,18
transformer,k2,r4,M0-M1,0,M1,0.041211468,-0.220515942,0.014188691,
transformer,k2,r4,M0-M1,0,M2,0.036055933,-0.19612804,0.022291269,
transformer,k2,r4,M0-M1,0,M3,-0.004246504,-0.307619378,0.024563003,
transformer,k2,r4,M0-M1,0,M4,-0.069013393,-0.427923618,0.027658321,
transformer,k2,r4,M0-M1,0,M5,-0.052837852,-0.420974373,0.029187245,
transformer,k2,r4,M0-M1,0,M6,-0.062440975,-0.571805318,0.031013085,
transformer,k2,r4,M0-M2,0,train,0.378054296,0.131298646,0.014592663,11
transformer,k2,r4,M0-M2,0,M1,0.548014237,-0.268373991,0.014745048,
transformer,k2,r4,M0-M2,0,M2,0.190982369,0.01793774,0.018301899,
transformer,k2,r4,M0-M2,0,M3,0.177461564,-0.1087242,0.020826852,
transformer,k2,r4,M0-M2,0,M4,0.162687092,-0.303738375,0.025252901,
transformer,k2,r4,M0-M2,0,M5,0.096454065,-0.514322322,0.031170189,
transformer,k2,r4,M0-M2,0,M6,0.084674253,-0.914861239,0.037801776,
transformer,k2,r4,M0-M3,0,train,0.910036761,0.825724933,0.003477711,48
transformer,k2,r4,M0-M3,0,M1,0.983441074,0.947014389,0.000615966,
transformer,k2,r4,M0-M3,0,M2,0.90783527,0.817286989,0.003405074,
transformer,k2,r4,M0-M3,0,M3,0.826263529,0.677884281,0.006050789,
transformer,k2,r4,M0-M3,0,M4,0.682583068,0.452272096,0.010609276,
transformer,k2,r4,M0-M3,0,M5,0.434697051,0.136126539,0.017723431,
transformer,k2,r4,M0-M3,0,M6,0.100817163,-0.144796285,0.022228059,
transformer,k2,r4,M0-M4,0,train,0.944863438,0.884266789,0.002301998,54
transformer,k2,r4,M0-M4,0,M1,0.968546049,0.920753213,0.000921256,
transformer,k2,r4,M0-M4,0,M2,0.952304447,0.883144317,0.002177745,
transformer,k2,r4,M0-M4,0,M3,0.955831751,0.898256361,0.001911205,
transformer,k2,r4,M0-M4,0,M4,0.908967822,0.817844111,0.003528288,
transformer,k2,r4,M0-M4,0,M5,0.818096781,0.667568578,0.006832142,
transformer,k2,r4,M0-M4,0,M6,0.532056402,0.278585717,0.014059903,
transformer,k2,r4,M0-M5,0,train,0.972386224,0.936845192,0.001290863,64
transformer,k2,r4,M0-M5,0,M1,0.857318257,0.718997911,0.003266694,
transformer,k2,r4,M0-M5,0,M2,0.961228484,0.908759019,0.001700384,
transformer,k2,r4,M0-M5,0,M3,0.968072995,0.929105877,0.001331712,
transformer,k2,r4,M0-M5,0,M4,0.971235818,0.935849991,0.001242561,
transformer,k2,r4,M0-M5,0,M5,0.963928107,0.921914808,0.00160851,
transformer,k2,r4,M0-M5,0,M6,0.913175227,0.822739477,0.003472653,
transformer,k2,r4,M0-M6,0,train,0.980199122,0.949472781,0.001021628,68
transformer,k2,r4,M0-M6,0,M1,0.947786566,0.839396714,0.001867039,
transformer,k2,r4,M0-M6,0,M2,0.974938257,0.94269991,0.001067855,
transformer,k2,r4,M0-M6,0,M3,0.973983846,0.943312818,0.001064842,
transformer,k2,r4,M0-M6,0,M4,0.97887188,0.949815863,0.000972047,
transformer,k2,r4,M0-M6,0,M5,0.977986033,0.947157462,0.001087471,
transformer,k2,r4,M0-M6,0,M6,0.976420419,0.943071406,0.001097669,
transformer,k2,r0,M0-M1,0,train,0.577191603,-0.141672646,0.019729536,18
transformer,k2,r0,M0-M1,0,M1,-0.398525688,-0.396661804,0.005147216,
transformer,k2,r0,M0-M1,0,M2,0.299864409,0.048183506,0.019217458,
transformer,k2,r0,M0-M1,0,M3,0.143887912,0.000404004,0.02202992,
transformer,k2,r0,M0-M1,0,M4,0.058955596,-0.027741891,0.022474296,
transformer,k2,r0,M0-M1,0,M5,0.033759809,-0.039863888,0.023340257,
transformer,k2,r0,M0-M1,0,M6,0.043617873,-0.053857901,0.020791774,
transformer,k2,r0,M0-M2,0,train,0.533831798,0.258807557,0.015658278,12
transformer,k2,r0,M0-M2,0,M1,0.843170123,0.52183248,0.001762224,
transformer,k2,r0,M0-M2,0,M2,0.430095486,0.173053788,0.016696289,
transformer,k2,r0,M0-M2,0,M3,0.348029604,0.042375641,0.021104915,
transformer,k2,r0,M0-M2,0,M4,0.196983599,-0.223170689,0.026747864,
transformer,k2,r0,M0-M2,0,M5,0.074905974,-0.455324298,0.032722233,
transformer,k2,r0,M0-M2,0,M6,-0.030866747,-0.72656431,0.033985056,
transformer,k2,r0,M0-M3,0,train,0.926288033,0.856509013,0.003274692,63
transformer,k2,r0,M0-M3,0,M1,0.795263564,0.498358996,0.001848733,
transformer,k2,r0,M0-M3,0,M2,0.935488083,0.87297402,0.002564692,
transformer,k2,r0,M0-M3,0,M3,0.87064448,0.75585884,0.005380584,
transformer,k2,r0,M0-M3,0,M4,0.705926091,0.487413654,0.011209057,
transformer,k2,r0,M0-M3,0,M5,0.386546272,0.019354444,0.021984513,
transformer,k2,r0,M0-M3,0,M6,0.086638831,-0.452419121,0.02848322,
transformer,k2,r0,M0-M4,0,train,0.945837025,0.893575836,0.002386091,85
transformer,k2,r0,M0-M4,0,M1,0.919121956,0.823098839,0.000651946,
transformer,k2,r0,M0-M4,0,M2,0.94432229,0.879109677,0.002440812,
transformer,k2,r0,M0-M4,0,M3,0.94524989,0.892475965,0.002369703,
transformer,k2,r0,M0-M4,0,M4,0.900216731,0.808564246,0.004186249,
transformer,k2,r0,M0-M4,0,M5,0.787862288,0.610282601,0.008752699,
transformer,k2,r0,M0-M4,0,M6,0.494485994,0.172780378,0.016266043,
transformer,k2,r0,M0-M5,0,train,0.965394449,0.920390178,0.001823521,71
transformer,k2,r0,M0-M5,0,M1,0.817256776,0.427033542,0.002111594,
transformer,k2,r0,M0-M5,0,M2,0.961343905,0.915196575,0.001712206,
transformer,k2,r0,M0-M5,0,M3,0.957076075,0.903468346,0.002127444,
transformer,k2,r0,M0-M5,0,M4,0.959234731,0.912021155,0.00192389,
transformer,k2,r0,M0-M5,0,M5,0.952133695,0.899668302,0.002252571,
transformer,k2,r0,M0-M5,0,M6,0.87053354,0.748787323,0.005015948,
transformer,k2,r0,M0-M6,0,train,0.964093922,0.926629304,0.001612041,68
transformer,k2,r0,M0-M6,0,M1,0.851197719,0.45045944,0.002025261,
transformer,k2,r0,M0-M6,0,M2,0.965975819,0.927005342,0.001473784,
transformer,k2,r0,M0-M6,0,M3,0.955720063,0.907265991,0.002043749,
transformer,k2,r0,M0-M6,0,M4,0.958725997,0.915239787,0.001853507,
transformer,k2,r0,M0-M6,0,M5,0.955086637,0.909521819,0.002041307,
transformer,k2,r0,M0-M6,0,M6,0.950643685,0.902497031,0.001914356,
transformer,k2,r7,M0-M1,0,train,0.82551491,0.570406995,0.007985627,66
transformer,k2,r7,M0-M1,0,M1,0.62136027,0.377198586,0.016892867,
transformer,k2,r7,M0-M1,0,M2,0.617330762,0.056367823,0.02375182,
transformer,k2,r7,M0-M1,0,M3,0.221191565,-0.790202763,0.042630024,
transformer,k2,r7,M0-M1,0,M4,0.140721662,-0.947771812,0.039678223,
transformer,k2,r7,M0-M1,0,M5,0.078561136,-0.908486985,0.037042961,
transformer,k2,r7,M0-M1,0,M6,0.081204065,-0.662916923,0.032167075,
transformer,k2,r7,M0-M2,0,train,0.843805394,0.704672394,0.006821922,68
transformer,k2,r7,M0-M2,0,M1,0.886970195,0.71278916,0.007790308,
transformer,k2,r7,M0-M2,0,M2,0.808986715,0.648275711,0.008853123,
transformer,k2,r7,M0-M2,0,M3,0.564036644,0.252090411,0.017809941,
transformer,k2,r7,M0-M2,0,M4,0.322949264,-0.277815309,0.026030485,
transformer,k2,r7,M0-M2,0,M5,0.084983414,-0.770705962,0.034369128,
transformer,k2,r7,M0-M2,0,M6,0.074455855,-0.773460007,0.034805916,
transformer,k2,r7,M0-M3,0,train,0.683026344,0.453442048,0.012690288,17
transformer,k2,r7,M0-M3,0,M1,0.865282727,0.376561819,0.016910139,
transformer,k2,r7,M0-M3,0,M2,0.776272986,0.495160379,0.012707133,
transformer,k2,r7,M0-M3,0,M3,0.623516425,0.384731647,0.014651361,
transformer,k2,r7,M0-M3,0,M4,0.449024706,0.183444804,0.016634116,
transformer,k2,r7,M0-M3,0,M5,0.183658703,-0.115667216,0.021652476,
transformer,k2,r7,M0-M3,0,M6,0.086639355,-0.191951177,0.02321534,
transformer,k2,r7,M0-M4,0,train,0.944381796,0.887481547,0.00241093,68
transformer,k2,r7,M0-M4,0,M1,0.957754999,0.865044272,0.003660539,
transformer,k2,r7,M0-M4,0,M2,0.947803704,0.887634553,0.002828309,
transformer,k2,r7,M0-M4,0,M3,0.943640837,0.884358082,0.002753776,
transformer,k2,r7,M0-M4,0,M4,0.902582117,0.807848427,0.003914336,
transformer,k2,r7,M0-M4,0,M5,0.775804439,0.594406461,0.007856799,
transformer,k2,r7,M0-M4,0,M6,0.523121705,0.243958138,0.014724677,
transformer,k2,r7,M0-M5,0,train,0.961082644,0.920245016,0.001598053,69
transformer,k2,r7,M0-M5,0,M1,0.929523434,0.796265219,0.005526103,
transformer,k2,r7,M0-M5,0,M2,0.965830932,0.914678585,0.002147594,
transformer,k2,r7,M0-M5,0,M3,0.960148126,0.914685948,0.00203158,
transformer,k2,r7,M0-M5,0,M4,0.958047912,0.911676325,0.001799249,
transformer,k2,r7,M0-M5,0,M5,0.944785379,0.89136248,0.002108201,
transformer,k2,r7,M0-M5,0,M6,0.899330925,0.801487119,0.003876528,
transformer,k2,r7,M0-M6,0,train,0.961964841,0.921661097,0.001560548,53
transformer,k2,r7,M0-M6,0,M1,0.967087623,0.886113054,0.00308907,
transformer,k2,r7,M0-M6,0,M2,0.967023045,0.920096993,0.002011209,
transformer,k2,r7,M0-M6,0,M3,0.959719306,0.912490711,0.002083855,
transformer,k2,r7,M0-M6,0,M4,0.957762949,0.912747638,0.001777425,
transformer,k2,r7,M0-M6,0,M5,0.957416812,0.91368613,0.001674836,
transformer,k2,r7,M0-M6,0,M6,0.954931967,0.909354544,0.001781024,
transformer,k3,r2,M0-M1,0,train,-0.136363873,-0.494209734,0.022074386,12
transformer,k3,r2,M0-M1,0,M1,0.653542177,0.355631987,0.015015076,
transformer,k3,r2,M0-M1,0,M2,-0.156766803,-0.828321301,0.037027288,
transformer,k3,r2,M0-M1,0,M3,-0.075736702,-0.63492715,0.034653537,
transformer,k3,r2,M0-M1,0,M4,-0.023861728,-0.452129063,0.030670013,
transformer,k3,r2,M0-M1,0,M5,-0.005218773,-0.28528162,0.026150092,
transformer,k3,r2,M0-M1,0,M6,-0.027948651,-0.225289176,0.024212173,
transformer,k3,r2,M0-M2,0,train,0.375100233,0.107100448,0.018603791,29
transformer,k3,r2,M0-M2,0,M1,0.945909301,0.416890179,0.013587637,
transformer,k3,r2,M0-M2,0,M2,0.260824591,-0.017315632,0.020602748,
transformer,k3,r2,M0-M2,0,M3,0.024026518,-0.202062732,0.025478642,
transformer,k3,r2,M0-M2,0,M4,-0.033553984,-0.323643371,0.027956303,
transformer,k3,r2,M0-M2,0,M5,-0.019007653,-0.313986019,0.026672517,
transformer,k3,r2,M0-M2,0,M6,0.001992637,-0.330257284,0.026245934,
transformer,k3,r2,M0-M3,0,train,0.12250884,-0.010183324,0.019742773,10
transformer,k3,r2,M0-M3,0,M1,0.540706203,-0.252646911,0.029189203,
transformer,k3,r2,M0-M3,0,M2,0.192020761,0.020595045,0.019834977,
transformer,k3,r2,M0-M3,0,M3,0.021264086,-0.013642863,0.021484941,
transformer,k3,r2,M0-M3,0,M4,-0.005902016,-0.034197579,0.021842999,
transformer,k3,r2,M0-M3,0,M5,-0.004190987,-0.021853593,0.020728443,
transformer,k3,r2,M0-M3,0,M6,-0.016380178,-0.025332206,0.020322792,
transformer,k3,r2,M0-M4,0,train,0.266944971,0.060390747,0.018657445,23
transformer,k3,r2,M0-M4,0,M1,0.370297237,-0.480351731,0.034495186,
transformer,k3,r2,M0-M4,0,M2,0.419216349,0.091325332,0.018402543,
transformer,k3,r2,M0-M4,0,M3,0.310650909,0.07012705,0.019709371,
transformer,k3,r2,M0-M4,0,M4,0.199132836,0.037807649,0.020322196,
transformer,k3,r2,M0-M4,0,M5,0.094460763,0.001964544,0.020254294,
transformer,k3,r2,M0-M4,0,M6,-0.033272,-0.040520735,0.020635208,
transformer,k3,r2,M0-M5,0,train,0.132673428,0.016192682,0.019652051,23
transformer,k3,r2,M0-M5,0,M1,0.318466244,-0.371820825,0.031966198,
transformer,k3,r2,M0-M5,0,M2,0.071334955,-0.020036322,0.020657847,
transformer,k3,r2,M0-M5,0,M3,0.187106687,0.030232018,0.020554978,
transformer,k3,r2,M0-M5,0,M4,0.167444006,0.025884979,0.020574013,
transformer,k3,r2,M0-M5,0,M5,0.127049899,0.01159362,0.020058025,
transformer,k3,r2,M0-M5,0,M6,0.003693739,-0.011454296,0.020075456,
transformer,k3,r2,M0-M6,0,train,0.097336693,0.008947631,0.019882793,32
transformer,k3,r2,M0-M6,0,M1,0.269114211,-0.525430941,0.035545625,
transformer,k3,r2,M0-M6,0,M2,0.137081063,-0.007267344,0.020399248,
transformer,k3,r2,M0-M6,0,M3,0.146094984,0.015006506,0.020877695,
transformer,k3,r2,M0-M6,0,M4,0.089361701,0.007381093,0.020964827,
transformer,k3,r2,M0-M6,0,M5,0.110638429,0.010452299,0.02008367,
transformer,k3,r2,M0-M6,0,M6,0.059745315,0.001276459,0.019799149,
transformer,k3,r4,M0-M1,0,train,0.129244994,-0.061238845,0.014727987,15
